Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,address,lat,lon,Original Sales,Unit price,Cost,Unit cost,AvgTemperature
5996,CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.42999999999995,5,0.3,-137.52900000000002,2016,12,Columbus Ohio,39.9622601,-83.0007065,654.9,130.98,595.959,119.19179999999999,32.36774193548387
5997,CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196000000000012,2016,12,Columbus Ohio,39.9622601,-83.0007065,483.92,120.98,362.94,90.735,32.36774193548387
5998,CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59000000000003,3,0.4,-147.8655,2016,12,Columbus Ohio,39.9622601,-83.0007065,547.6500000000001,182.55000000000004,476.45550000000003,158.8185,32.36774193548387
5999,US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.22939999999997,2014,12,Caldwell Idaho,43.6678736,-116.6894156,422.93999999999994,140.98,334.12260000000003,111.37420000000002,
6000,US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.441600000000001,2014,12,Caldwell Idaho,43.6678736,-116.6894156,25.92,6.48,13.4784,3.3696,
6001,US-2014-112991,2014-12-10,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,2014,12,Caldwell Idaho,43.6678736,-116.6894156,91.36,22.84,49.3344,12.3336,
6002,CA-2014-124079,2014-12-13,2014-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96000000000001,3,0.2,7.696500000000004,2014,12,Phoenix Arizona,33.4484367,-112.074141,109.95,36.65,80.26350000000001,26.754500000000004,57.480645161290326
6003,CA-2014-124079,2014-12-13,2014-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.171199999999999,2014,12,Phoenix Arizona,33.4484367,-112.074141,17.38,8.69,9.3852,4.6926,57.480645161290326
6004,US-2017-146878,2017-09-21,2017-09-27,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.605799999999999,2017,9,Miami Florida,25.7741728,-80.19362,40.98,40.98,20.8998,20.8998,
6005,CA-2017-107244,2017-09-07,2017-09-11,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992,2017,9,Los Angeles California,34.0536909,-118.242766,19.76,4.94,11.4608,2.8652,70.62333333333332
6006,CA-2015-100657,2015-11-02,2015-11-07,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.537199999999997,2015,11,Troy New York,42.7284117,-73.6917878,121.96,60.98,101.2268,50.6134,
6007,CA-2017-129581,2017-12-11,2017-12-18,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85000000000002,3,0.0,3.8654999999999973,2017,12,New Bedford Massachusetts,41.6362152,-70.934205,128.85000000000002,42.95000000000001,124.98450000000003,41.66150000000001,
6008,CA-2017-129028,2017-04-01,2017-04-03,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.94999999999999,3,0.0,21.751499999999986,2017,4,Florence South Carolina,34.1984435,-79.7671658,127.94999999999999,42.65,106.1985,35.399499999999996,
6009,CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.519199999999998,2015,12,Los Angeles California,34.0536909,-118.242766,68.52,22.84,37.0008,12.333599999999999,57.36451612903225
6010,CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.238599999999995,2015,12,Los Angeles California,34.0536909,-118.242766,74.94,24.98,60.70140000000001,20.233800000000002,57.36451612903225
6011,CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.5600000000004,6,0.2,286.7129999999996,2015,12,Los Angeles California,34.0536909,-118.242766,3185.7000000000003,530.95,2261.8470000000007,376.9745000000001,57.36451612903225
6012,CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148,2015,12,Los Angeles California,34.0536909,-118.242766,271.44,90.48,149.292,49.764,57.36451612903225
6013,CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,2015,12,Los Angeles California,34.0536909,-118.242766,359.84999999999997,119.94999999999999,251.89499999999998,83.96499999999999,57.36451612903225
6014,CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.151999999999999,2016,3,Los Angeles California,34.0536909,-118.242766,14.9,2.98,7.748000000000001,1.5496000000000003,60.13870967741936
6015,CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.90480000000025,2016,3,Los Angeles California,34.0536909,-118.242766,5198.64,649.83,3795.0072,474.3759,60.13870967741936
6016,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.633199999999988,2014,4,Los Angeles California,34.0536909,-118.242766,91.96,45.98,76.3268,38.1634,61.983333333333334
6017,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.912900000000004,2014,4,Los Angeles California,34.0536909,-118.242766,33.11,4.7299999999999995,20.197099999999995,2.8852999999999995,61.983333333333334
6018,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,2014,4,Los Angeles California,34.0536909,-118.242766,19.44,6.48,10.1088,3.3696,61.983333333333334
6019,CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.630399999999998,2014,4,Los Angeles California,34.0536909,-118.242766,55.48,55.48,28.8496,28.8496,61.983333333333334
6020,CA-2014-152422,2014-10-05,2014-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.489999999999991,2014,10,Columbus Ohio,39.9622601,-83.0007065,114.89999999999999,22.979999999999997,80.43,16.086000000000002,54.306451612903224
6021,US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.681800000000001,2016,8,Kenner Louisiana,29.9942265,-90.2417806,17.34,8.67,12.658199999999999,6.3290999999999995,
6022,US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,2016,8,Kenner Louisiana,29.9942265,-90.2417806,71.98,35.99,56.864200000000004,28.432100000000002,
6023,CA-2014-130869,2014-11-17,2014-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.080000000000001,3,0.2,2.477999999999999,2014,11,Cedar Hill Texas,32.5888072,-96.9553675,8.850000000000001,2.9500000000000006,4.602000000000002,1.5340000000000007,
6024,US-2017-128832,2017-04-24,2017-04-27,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.898600000000002,2017,4,Providence Rhode Island,41.8239891,-71.4128343,69.98,34.99,65.0814,32.5407,
6025,CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.62719999999999,2017,8,Lancaster Ohio,39.7136754,-82.5993294,807.84,100.98,581.6448,72.7056,
6026,CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368000000000002,2,0.2,3.7584,2017,8,Lancaster Ohio,39.7136754,-82.5993294,12.960000000000003,6.480000000000001,6.609600000000002,3.304800000000001,
6027,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.33599999999999963,2017,2,Seattle Washington,47.6038321,-122.330062,8.4,1.6800000000000002,8.064,1.6128,40.628571428571426
6028,CA-2017-136007,2017-02-23,2017-03-02,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.185999999999996,2017,2,Seattle Washington,47.6038321,-122.330062,89.94999999999999,17.99,46.774,9.354800000000001,40.628571428571426
6029,CA-2016-157364,2016-11-19,2016-11-21,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.005999999999999,2016,11,Jacksonville North Carolina,34.7494749,-77.4208221,23.099999999999998,11.549999999999999,12.474,6.237,
6030,US-2016-112970,2016-11-14,2016-11-15,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.853599999999999,2016,11,Los Angeles California,34.0536909,-118.242766,9.84,3.28,6.9864000000000015,2.3288000000000006,63.97666666666667
6031,US-2017-152492,2017-07-06,2017-07-06,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924000000000007,2017,7,Miami Florida,25.7741728,-80.19362,299.05,299.05,215.316,215.316,
6032,CA-2016-101168,2016-12-25,2017-01-01,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.547199999999998,2016,12,Nashua New Hampshire,42.7656251,-71.4677032,21.12,5.28,14.572800000000003,3.6432000000000007,
6033,CA-2017-104010,2017-04-23,2017-04-25,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.900000000000006,5,0.0,15.372000000000003,2017,4,New York City New York,40.7830439,-73.9527658,54.900000000000006,10.98,39.528000000000006,7.9056000000000015,57.086666666666666
6034,CA-2015-130253,2015-12-14,2015-12-18,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1815999999999995,2015,12,Los Angeles California,34.0536909,-118.242766,15.24,5.08,10.0584,3.3528000000000002,57.36451612903225
6035,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.567999999999998,2,0.8,-52.833600000000004,2015,4,Carrollton Texas,32.9537349,-96.8902816,97.84000000000002,48.92000000000001,72.4016,36.2008,
6036,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.39199999999994,4,0.8,-512.1468000000002,2015,4,Carrollton Texas,32.9537349,-96.8902816,1551.96,387.99,822.5388000000002,205.63470000000004,
6037,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.599999999999994,3,0.0,16.614,2016,9,Georgetown Kentucky,38.2097967,-84.5588311,42.599999999999994,14.199999999999998,25.985999999999994,8.661999999999997,
6038,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.691199999999995,2016,9,Georgetown Kentucky,38.2097967,-84.5588311,113.94,18.99,59.2488,9.8748,
6039,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.196799999999996,2016,9,Georgetown Kentucky,38.2097967,-84.5588311,129.92,32.48,124.72319999999999,31.180799999999998,
6040,CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.5343999999999998,2016,9,Georgetown Kentucky,38.2097967,-84.5588311,5.28,1.76,2.7456000000000005,0.9152000000000001,
6041,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18000000000006,2017,9,Los Angeles California,34.0536909,-118.242766,1074.0,358.0,784.02,261.34,70.62333333333332
6042,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.19799999999998,2017,9,Los Angeles California,34.0536909,-118.242766,632.8499999999999,210.94999999999996,329.082,109.694,70.62333333333332
6043,CA-2016-117912,2016-02-04,2016-02-08,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368000000000002,2,0.2,3.9512,2016,2,Sierra Vista Arizona,31.5545973,-110.2997756,17.96,8.98,10.416800000000002,5.208400000000001,
6044,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.36460000000001,2017,5,Knoxville Tennessee,35.9603948,-83.9210261,392.93999999999994,130.98,349.71659999999997,116.5722,67.73548387096774
6045,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094,2017,5,Knoxville Tennessee,35.9603948,-83.9210261,34.86,4.9799999999999995,17.7786,2.5398,67.73548387096774
6046,CA-2015-113215,2015-09-03,2015-09-08,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.15200000000004,3,0.2,89.30699999999999,2015,9,Tucson Arizona,32.2228765,-110.9748477,297.69000000000005,99.23000000000002,148.84500000000006,49.615000000000016,82.38000000000001
6047,CA-2016-154662,2016-06-09,2016-06-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.9399999999999,3,0.0,173.235,2016,6,Minneapolis Minnesota,44.9772995,-93.2654692,692.9399999999999,230.98,519.7049999999999,173.23499999999999,
6048,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.146000000000004,9,0.7,-12.916800000000002,2015,11,Miami Florida,25.7741728,-80.19362,53.82000000000001,5.98,29.062800000000006,3.2292000000000005,
6049,CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.4850000000001,5,0.7,-1031.5385,2015,11,Miami Florida,25.7741728,-80.19362,4484.95,896.99,2377.0235000000002,475.40470000000005,
6050,CA-2016-152765,2016-06-15,2016-06-18,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.48800000000003,7,0.2,54.21499999999998,2016,6,Houston Texas,29.7589382,-95.3676974,216.86,30.98,119.27300000000005,17.03900000000001,80.75666666666666
6051,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17,2015,4,Milwaukee Wisconsin,43.0349931,-87.922497,57.75,11.55,41.58,8.315999999999999,45.276666666666664
6052,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0.0,76.27200000000002,2015,4,Milwaukee Wisconsin,43.0349931,-87.922497,272.4,54.48,196.12799999999996,39.22559999999999,45.276666666666664
6053,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952000000000002,3,0.2,4.0338,2016,9,Lancaster Ohio,39.7136754,-82.5993294,14.940000000000001,4.98,7.9182000000000015,2.6394000000000006,
6054,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.700000000000003,2016,9,Lancaster Ohio,39.7136754,-82.5993294,35.0,8.75,20.299999999999997,5.074999999999999,
6055,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,0.7,-9.760799999999996,2016,9,Lancaster Ohio,39.7136754,-82.5993294,40.669999999999995,5.81,21.961799999999997,3.1373999999999995,
6056,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.0679999999999996,1,0.8,-3.4122000000000003,2016,8,Edinburg Texas,26.3013982,-98.1624501,10.34,10.34,5.4802,5.4802,
6057,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.391999999999996,2016,8,Edinburg Texas,26.3013982,-98.1624501,104.8,13.1,53.44800000000001,6.681000000000001,
6058,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.339199999999999,2014,3,New York City New York,40.7830439,-73.9527658,11.36,5.68,6.0208,3.0104,36.68387096774194
6059,CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.472,2014,3,New York City New York,40.7830439,-73.9527658,36.4,7.279999999999999,18.927999999999997,3.7855999999999996,36.68387096774194
6060,CA-2014-138072,2014-12-30,2015-01-03,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.968000000000004,2,0.2,6.992000000000001,2014,12,Philadelphia Pennsylvania,39.9527237,-75.1635262,34.96,17.48,20.976000000000003,10.488000000000001,41.34838709677419
6061,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0.0,38.35080000000001,2015,4,Rochester New York,43.157285,-77.615214,142.04,35.51,103.68919999999999,25.922299999999996,47.13
6062,CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.669999999999998,3,0.0,6.0147,2015,4,Rochester New York,43.157285,-77.615214,14.669999999999998,4.89,8.655299999999997,2.885099999999999,47.13
6063,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.99249999999995,2015,12,San Diego California,32.7174202,-117.1627728,1499.95,299.99,974.9675000000001,194.9935,58.309677419354834
6064,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.600000000000001,3,0.0,6.1739999999999995,2015,12,San Diego California,32.7174202,-117.1627728,12.600000000000001,4.2,6.426000000000002,2.142000000000001,58.309677419354834
6065,CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.073,2015,12,San Diego California,32.7174202,-117.1627728,17.94,5.98,9.867,3.289,58.309677419354834
6066,CA-2015-119942,2015-04-05,2015-04-07,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904000000000003,6,0.2,7.768799999999999,2015,4,Philadelphia Pennsylvania,39.9527237,-75.1635262,29.880000000000003,4.98,16.135200000000005,2.689200000000001,55.65
6067,CA-2015-151547,2015-01-17,2015-01-23,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96000000000001,8,0.2,10.007999999999988,2015,1,Bartlett Tennessee,35.2045329,-89.8739753,111.2,13.9,78.95200000000003,9.869000000000003,
6068,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.272,8,0.2,-97.17600000000007,2017,5,Lakewood California,33.8503463,-118.117191,647.84,80.98,615.4480000000001,76.93100000000001,
6069,CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.3504,2017,5,Lakewood California,33.8503463,-118.117191,6.98,6.98,3.6296000000000004,3.6296000000000004,
